id,name,serves,ingredients,instructions,meal_type,is_vegetarian,protein,carbs,fat,fiber,energy,iron_mg,magnesium_mg,calcium_mg,potassium_mg,sodium_mg,vitamin_c_mg
213,Medu Vada,4,"[{""id"": 534, ""name"": ""Black lentils (Urad dal)"", ""quantity"": 200.0, ""serving_unit"": ""g""}, {""id"": 121, ""name"": ""onion"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 413, ""name"": ""green chilies"", ""quantity"": 2.0, ""serving_unit"": ""nos""}, {""id"": 77, ""name"": ""ginger"", ""quantity"": 1.0, ""serving_unit"": ""tbsp""}, {""id"": 60, ""name"": ""curry leaves"", ""quantity"": 10.0, ""serving_unit"": ""nos""}, {""id"": 158, ""name"": ""salt"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 378, ""name"": ""oil"", ""quantity"": 500.0, ""serving_unit"": ""ml""}]","1. Soak the urad dal for at least 4-5 hours or overnight. Drain and grind it to a smooth paste. 2. Transfer the ground dal paste to a mixing bowl. 3. Add chopped onions, green chilies, ginger, curry leaves, and salt to the dal paste and mix well. 4. Heat oil in a frying pan for deep frying. 5. Wet your hands, take a portion of the batter, shape it into a donut or vada, and gently drop it into the hot oil. 6. Fry until golden brown and crisp, then remove and drain on paper towels. 7. Serve hot with coconut chutney or sambar.",snack,t,102.18,502.01,8.12,50.23,2513.60,37.31,111.15,466.97,2507.68,2390.38,0.73
214,Banana Chips,4,"[{""id"": 536, ""name"": ""Raw Banana"", ""quantity"": 4.0, ""serving_unit"": ""nos""}, {""id"": 378, ""name"": ""oil"", ""quantity"": 500.0, ""serving_unit"": ""ml""}, {""id"": 158, ""name"": ""salt"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 182, ""name"": ""turmeric"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}]","1. Peel the raw bananas and slice them thinly using a slicer or sharp knife.
2. Prepare a mixture of salt and turmeric in a bowl.
3. Heat oil in a deep frying pan over medium heat. 
4. Once the oil is hot, carefully add the sliced bananas in batches. Fry them until they are golden brown and crispy.
5. Remove the chips with a slotted spoon and drain them on paper towels. 
6. Sprinkle the salt-turmeric mixture over the hot banana chips.
7. Let them cool and store in an airtight container.",snack,t,51.62,383.06,5.11,13.82,1827.10,22.56,113.01,76.88,574.57,2310.42,0.36
215,String Hoppers,4,"[{""id"": 233, ""name"": ""rice flour"", ""quantity"": 240.0, ""serving_unit"": ""g""}, {""id"": 322, ""name"": ""coconut milk"", ""quantity"": 240.0, ""serving_unit"": ""ml""}, {""id"": 158, ""name"": ""salt"", ""quantity"": 2.0, ""serving_unit"": ""tsp""}, {""id"": 188, ""name"": ""water"", ""quantity"": 120.0, ""serving_unit"": ""ml""}]","1. In a mixing bowl, combine rice flour and salt. 2. Gradually add coconut milk and enough water to form a smooth dough. 3. Fill a string hopper maker with the dough and press it out onto small round baskets. 4. Steam the baskets for about 10 minutes or until cooked through. 5. Serve hot with coconut sambol or curry.",breakfast,t,20.88,205.68,60.48,12.48,1430.40,3.60,98.40,50.40,672.00,4650.40,0.00
216,Coconut Pancakes,4,"[{""id"": 50, ""name"": ""coconut"", ""quantity"": 100.0, ""serving_unit"": ""g""}, {""id"": 322, ""name"": ""coconut milk"", ""quantity"": 200.0, ""serving_unit"": ""ml""}, {""id"": 545, ""name"": ""pancake flour"", ""quantity"": 150.0, ""serving_unit"": ""g""}, {""id"": 188, ""name"": ""water"", ""quantity"": 100.0, ""serving_unit"": ""ml""}, {""id"": 226, ""name"": ""sugar"", ""quantity"": 2.0, ""serving_unit"": ""tbsp""}, {""id"": 158, ""name"": ""salt"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 51, ""name"": ""coconut oil"", ""quantity"": 2.0, ""serving_unit"": ""tbsp""}]","1. In a bowl, mix together the pancake flour, sugar, and salt. 
2. Add the coconut milk and water to the dry ingredients and stir until smooth. 
3. Fold in the shredded coconut. 
4. Heat coconut oil in a frying pan over medium heat. 
5. Pour a small amount of batter into the pan and cook until bubbles form on the surface. Flip and cook until golden brown. 
6. Repeat with the remaining batter. 
7. Serve warm with extra coconut or syrup if desired.",snack,t,15.73,85.23,87.24,14.90,1124.58,6.03,109.00,376.04,1231.00,3250.00,3.60
217,Chicken Curry,4,"[{""id"": 43, ""name"": ""chicken"", ""quantity"": 500.0, ""serving_unit"": ""g""}, {""id"": 296, ""name"": ""curry powder"", ""quantity"": 2.0, ""serving_unit"": ""tbsp""}, {""id"": 121, ""name"": ""onion"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 75, ""name"": ""garlic"", ""quantity"": 4.0, ""serving_unit"": ""nos""}, {""id"": 322, ""name"": ""coconut milk"", ""quantity"": 400.0, ""serving_unit"": ""ml""}, {""id"": 158, ""name"": ""salt"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 18, ""name"": ""black pepper"", ""quantity"": 0.5, ""serving_unit"": ""tsp""}, {""id"": 378, ""name"": ""oil"", ""quantity"": 2.0, ""serving_unit"": ""tbsp""}, {""id"": 406, ""name"": ""green chili"", ""quantity"": 3.0, ""serving_unit"": ""nos""}]","1. Heat oil in a pan over medium heat. 2. Add chopped onions and sauté until they are soft and translucent. 3. Add minced garlic and sauté for another minute. 4. Stir in the curry powder and mix well. 5. Add the chicken pieces and cook until they are lightly browned. 6. Pour in the coconut milk and stir to combine. 7. Season with salt and black pepper, and add green chilies. 8. Cover and simmer for about 20-25 minutes, or until the chicken is cooked through. 9. Adjust seasoning as necessary and serve hot with rice or bread.",dinner,f,165.04,25.48,114.34,10.20,1767.21,6.30,212.99,159.79,2341.79,2731.64,2.63
218,Pad Thai,2,"[{""id"": 549, ""name"": ""rice noodles"", ""quantity"": 200.0, ""serving_unit"": ""g""}, {""id"": 127, ""name"": ""peanuts"", ""quantity"": 50.0, ""serving_unit"": ""g""}, {""id"": 105, ""name"": ""lime"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 240, ""name"": ""eggs"", ""quantity"": 2.0, ""serving_unit"": ""nos""}, {""id"": 546, ""name"": ""fish sauce"", ""quantity"": 3.0, ""serving_unit"": ""tbsp""}, {""id"": 226, ""name"": ""sugar"", ""quantity"": 1.0, ""serving_unit"": ""tbsp""}, {""id"": 550, ""name"": ""bean sprouts"", ""quantity"": 100.0, ""serving_unit"": ""g""}]","1. Soak rice noodles in warm water for about 30 minutes. Drain and set aside.
2. In a large skillet or wok, heat some oil over medium heat. Add the shrimp and cook until pink.
3. Push shrimp to the side and crack the eggs into the pan. Scramble them and then mix with shrimp.
4. Add the soaked noodles, fish sauce, lime juice, and sugar. Stir-fry everything for 3-5 minutes until heated through.
5. Add bean sprouts and chopped green onions, mixing well for another minute.
6. Serve hot, garnished with peanuts and lime wedges on the side.",lunch,f,20.57,64.72,25.60,6.48,540.57,2.70,108.26,65.34,792.04,437.82,13.49
219,Tom Yum Soup,4,[],"1. In a pot, bring 4 cups of water to a boil. 2. Add the lemongrass, galangal, and lime leaves. Simmer for 5 minutes. 3. Add the mushrooms and cook for another 2 minutes. 4. Stir in the shrimp and cook until they turn pink. 5. Add the fish sauce, lime juice, and chili paste. 6. Garnish with cilantro and serve hot.",dinner,f,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
220,Green Curry Chicken,4,"[{""id"": 1, ""name"": ""chicken thighs"", ""quantity"": 500.0, ""serving_unit"": ""g""}, {""id"": 2, ""name"": ""green curry paste"", ""quantity"": 3.0, ""serving_unit"": ""tbsp""}, {""id"": 3, ""name"": ""coconut milk"", ""quantity"": 400.0, ""serving_unit"": ""ml""}, {""id"": 4, ""name"": ""vegetable oil"", ""quantity"": 2.0, ""serving_unit"": ""tbsp""}, {""id"": 5, ""name"": ""bamboo shoots"", ""quantity"": 150.0, ""serving_unit"": ""g""}, {""id"": 6, ""name"": ""bell peppers"", ""quantity"": 2.0, ""serving_unit"": ""nos""}, {""id"": 7, ""name"": ""Thai basil"", ""quantity"": 1.0, ""serving_unit"": ""cup""}, {""id"": 8, ""name"": ""fish sauce"", ""quantity"": 2.0, ""serving_unit"": ""tbsp""}, {""id"": 9, ""name"": ""sugar"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 10, ""name"": ""lime leaves"", ""quantity"": 4.0, ""serving_unit"": ""nos""}]","1. In a pan, heat vegetable oil over medium heat. 2. Add the green curry paste and sauté until fragrant. 3. Add chicken thighs and cook until browned. 4. Pour in coconut milk and stir. 5. Add bamboo shoots, bell peppers, fish sauce, sugar, and lime leaves. 6. Simmer for 20 minutes. 7. Add Thai basil before serving. 8. Serve with rice.",lunch,f,9.46,23.14,98.00,8.80,942.91,1.20,64.00,64.01,1000.00,340.00,0.00
221,Massaman Curry,4,"[{""id"": 552, ""name"": ""Massaman Curry"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 43, ""name"": ""chicken"", ""quantity"": 500.0, ""serving_unit"": ""g""}, {""id"": 322, ""name"": ""coconut milk"", ""quantity"": 400.0, ""serving_unit"": ""ml""}, {""id"": 324, ""name"": ""potato"", ""quantity"": 2.0, ""serving_unit"": ""nos""}, {""id"": 121, ""name"": ""onion"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 32, ""name"": ""carrot"", ""quantity"": 2.0, ""serving_unit"": ""nos""}, {""id"": 357, ""name"": ""bay leaf"", ""quantity"": 2.0, ""serving_unit"": ""nos""}, {""id"": 127, ""name"": ""peanuts"", ""quantity"": 50.0, ""serving_unit"": ""g""}, {""id"": 553, ""name"": ""Massaman curry paste"", ""quantity"": 100.0, ""serving_unit"": ""g""}, {""id"": 417, ""name"": ""chopped coriander leaves"", ""quantity"": 30.0, ""serving_unit"": ""g""}, {""id"": 158, ""name"": ""salt"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 226, ""name"": ""sugar"", ""quantity"": 2.0, ""serving_unit"": ""tsp""}]","1. In a large pot, heat some oil over medium heat. 2. Add the onions and cook until they are translucent. 3. Stir in the Massaman curry paste and cook for a minute until fragrant. 4. Add the chicken and cook until it's browned on all sides. 5. Pour in the coconut milk and add the bay leaf. 6. Add the potatoes and carrots, and bring the mixture to a gentle simmer. 7. Cover and cook for 20-25 minutes or until the chicken is cooked through and the vegetables are tender. 8. Stir in the peanuts, coriander leaves, salt, and sugar. 9. Adjust seasoning as needed and serve hot with rice.",dinner,f,185.24,77.13,149.22,22.97,2352.92,10.79,343.26,294.47,3643.14,4639.88,20.59
222,Non Bread with Honey,2,"[{""id"": 554, ""name"": ""Non Bread"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 91, ""name"": ""Honey"", ""quantity"": 2.0, ""serving_unit"": ""tbsp""}]","1. Place the Non Bread on a plate. 
2. Drizzle the Honey over the Non Bread. 
3. Enjoy your meal!",breakfast,t,0.08,0.50,0.08,0.03,3.00,0.02,0.30,1.00,2.00,5.00,0.00
223,Plov,4,"[{""id"": 513, ""name"": ""basmati rice"", ""quantity"": 300.0, ""serving_unit"": ""g""}, {""id"": 295, ""name"": ""goat meat"", ""quantity"": 400.0, ""serving_unit"": ""g""}, {""id"": 121, ""name"": ""onion"", ""quantity"": 150.0, ""serving_unit"": ""g""}, {""id"": 460, ""name"": ""carrots"", ""quantity"": 200.0, ""serving_unit"": ""g""}, {""id"": 188, ""name"": ""water"", ""quantity"": 600.0, ""serving_unit"": ""ml""}, {""id"": 376, ""name"": ""oil"", ""quantity"": 50.0, ""serving_unit"": ""ml""}, {""id"": 158, ""name"": ""salt"", ""quantity"": 10.0, ""serving_unit"": ""g""}, {""id"": 18, ""name"": ""black pepper"", ""quantity"": 5.0, ""serving_unit"": ""g""}, {""id"": 555, ""name"": ""Plov"", ""quantity"": 1.0, ""serving_unit"": ""nos""}]","1. Heat the oil in a large pot over medium heat. 2. Add chopped onions and sauté until golden. 3. Add the meat and cook until browned. 4. Stir in grated carrots and sauté for a few minutes. 5. Add the rice, salt, and pepper, stirring to mix well. 6. Pour in the water, bring to a boil, then reduce heat, cover, and simmer for about 20 minutes. 7. Once the rice is cooked, fluff with a fork and serve hot.",lunch,f,124.36,158.78,13.86,13.58,1299.95,18.41,194.70,200.25,2289.45,23351.00,26.15
224,Samsa,4,"[{""id"": 260, ""name"": ""all-purpose flour"", ""quantity"": 250.0, ""serving_unit"": ""g""}, {""id"": 188, ""name"": ""water"", ""quantity"": 100.0, ""serving_unit"": ""ml""}, {""id"": 516, ""name"": ""beef"", ""quantity"": 300.0, ""serving_unit"": ""g""}, {""id"": 121, ""name"": ""onion"", ""quantity"": 2.0, ""serving_unit"": ""nos""}, {""id"": 158, ""name"": ""salt"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 18, ""name"": ""black pepper"", ""quantity"": 0.5, ""serving_unit"": ""tsp""}, {""id"": 556, ""name"": ""caraway seeds"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 64, ""name"": ""egg"", ""quantity"": 1.0, ""serving_unit"": ""nos""}]","1. In a bowl, mix flour, water, and a pinch of salt to form a dough. Knead it until smooth. Let it rest for 30 minutes. 2. In another bowl, mix minced beef, chopped onion, salt, black pepper, and caraway seeds. 3. Roll the dough into thin circles. Place a spoonful of the beef mixture in the center. Fold the dough over and seal the edges. 4. Preheat the oven to 200°C (390°F). 5. Brush the tops of the samsas with beaten egg. 6. Bake for about 30 minutes or until golden brown. 7. Serve hot as a delicious snack.",snack,f,110.30,191.40,52.47,7.29,1737.39,19.96,125.64,108.61,1260.81,2541.56,0.25
225,Semolina Porridge,1,"[{""id"": 394, ""name"": ""semolina"", ""quantity"": 100.0, ""serving_unit"": ""g""}, {""id"": 558, ""name"": ""water"", ""quantity"": 500.0, ""serving_unit"": ""ml""}, {""id"": 19, ""name"": ""salt"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 226, ""name"": ""sugar"", ""quantity"": 2.0, ""serving_unit"": ""tbsp""}, {""id"": 557, ""name"": ""milk"", ""quantity"": 200.0, ""serving_unit"": ""ml""}]","1. Bring water to a boil in a saucepan. 
2. Add semolina gradually while stirring to avoid lumps. 
3. Cook for about 5-7 minutes until it thickens, stirring continuously. 
4. Add salt and sugar to taste. 
5. Remove from heat and stir in milk. 
6. Serve warm, and you can top with fruit or nuts as desired.",breakfast,t,19.00,84.60,7.60,3.90,489.74,3.06,90.00,246.02,514.00,2391.00,0.00
226,Manti Dumplings,4,"[{""id"": 560, ""name"": ""Manti Dumplings"", ""quantity"": 1.0, ""serving_unit"": ""nos""}]","1. Prepare the manti dough by combining flour, water, and a pinch of salt. Knead until smooth and let it rest. 2. For the filling, mix minced meat with chopped onions, garlic, salt, and spices. 3. Roll out the dough and cut it into squares. 4. Place a spoonful of the meat mixture in the center of each square and fold it into a dumpling shape. 5. Steam the dumplings for about 40 minutes. 6. Serve hot, topped with sour cream or a garlic sauce.",dinner,f,0.08,0.64,0.03,0.06,3.50,0.04,0.00,0.52,0.00,0.02,0.00
227,Jollof Rice,4,"[{""id"": 1, ""name"": ""long-grain parboiled rice"", ""quantity"": 2.0, ""serving_unit"": ""cup""}, {""id"": 2, ""name"": ""vegetable oil"", ""quantity"": 1.0, ""serving_unit"": ""cup""}, {""id"": 3, ""name"": ""onions"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 4, ""name"": ""tomatoes"", ""quantity"": 4.0, ""serving_unit"": ""nos""}, {""id"": 5, ""name"": ""red bell peppers"", ""quantity"": 2.0, ""serving_unit"": ""nos""}, {""id"": 6, ""name"": ""garlic"", ""quantity"": 3.0, ""serving_unit"": ""tbsp""}, {""id"": 7, ""name"": ""ginger"", ""quantity"": 1.0, ""serving_unit"": ""tbsp""}, {""id"": 8, ""name"": ""chicken stock"", ""quantity"": 2.0, ""serving_unit"": ""cup""}, {""id"": 9, ""name"": ""thyme"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 10, ""name"": ""bay leaves"", ""quantity"": 2.0, ""serving_unit"": ""nos""}, {""id"": 11, ""name"": ""salt"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 12, ""name"": ""pepper"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}]","1. Rinse the rice in cold water until the water runs clear. Drain and set aside.
2. Heat the vegetable oil in a large pot over medium heat. Add sliced onions and sauté until translucent.
3. Blend tomatoes, red bell peppers, garlic, and ginger into a smooth paste. Add to the pot and cook for about 10-15 minutes, stirring occasionally.
4. Add chicken stock, thyme, bay leaves, salt, and pepper to the pot. Bring to a boil.
5. Stir in the rice and ensure it's well coated with the sauce. Cover and reduce heat to low. Cook for 20-30 minutes, or until the rice is tender and the liquid is absorbed.
6. Fluff the rice with a fork, remove bay leaves, and serve hot.",lunch,f,0.44,2.43,1.09,0.56,19.33,0.35,5.47,14.85,51.56,3076.47,3.53
228,Egusi Soup,4,"[{""id"": 563, ""name"": ""Egusi"", ""quantity"": 200.0, ""serving_unit"": ""g""}, {""id"": 9, ""name"": ""baby spinach"", ""quantity"": 100.0, ""serving_unit"": ""g""}, {""id"": 121, ""name"": ""onion"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 400, ""name"": ""meat (beef or goat)"", ""quantity"": 500.0, ""serving_unit"": ""g""}, {""id"": 300, ""name"": ""palm oil"", ""quantity"": 200.0, ""serving_unit"": ""ml""}, {""id"": 275, ""name"": ""seasoning (like Maggi or salt)"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}]","1. Begin by blending the Egusi seeds with water to form a thick paste.
2. Heat palm oil in a pot until hot, then add chopped onions and sauté until translucent.
3. Add the Egusi paste to the pot, stir well, and let it cook for about 10 minutes.
4. Add in the seasoned meat and any additional broth if necessary, and cook until the meat is tender.
5. Add in the spinach and cook for an additional 5-10 minutes until the spinach is wilted.
6. Adjust seasoning to taste and serve hot with fufu or rice.",dinner,f,114.91,47.69,188.40,18.22,2389.40,30.70,1179.10,379.23,6559.46,119.04,28.17
229,Suya,4,"[{""id"": 516, ""name"": ""beef"", ""quantity"": 500.0, ""serving_unit"": ""g""}, {""id"": 568, ""name"": ""groundnut oil"", ""quantity"": 3.0, ""serving_unit"": ""tbsp""}, {""id"": 75, ""name"": ""garlic"", ""quantity"": 2.0, ""serving_unit"": ""tbsp""}, {""id"": 77, ""name"": ""ginger"", ""quantity"": 2.0, ""serving_unit"": ""tbsp""}, {""id"": 514, ""name"": ""onions"", ""quantity"": 1.0, ""serving_unit"": ""nos""}, {""id"": 129, ""name"": ""pepper"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 158, ""name"": ""salt"", ""quantity"": 1.0, ""serving_unit"": ""tsp""}, {""id"": 567, ""name"": ""suya spice"", ""quantity"": 2.0, ""serving_unit"": ""tbsp""}, {""id"": 429, ""name"": ""skewers"", ""quantity"": 8.0, ""serving_unit"": ""nos""}]","1. Cut the beef into thin slices and marinate with garlic, ginger, pepper, salt, and suya spice for at least 30 minutes. 2. Thread the marinated beef onto skewers. 3. Heat the groundnut oil in a grill pan over medium heat. 4. Grill the skewers for about 10-15 minutes, turning occasionally until the beef is cooked through. 5. Serve hot with sliced onions and pepper.",snack,f,130.86,2.98,78.40,0.51,1292.99,13.35,106.84,64.23,1548.28,2584.11,1.17
